ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Acadia NP,ACAD,National Park,Northeast ,ME,2021,12,"14,381",600,"86,285",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2021,"4,069,098","47,100","26,042,074","47,100",0,"1,607","107,758","40,672","1,612",0,0
Acadia NP,ACAD,National Park,Northeast ,ME,2022,1,"10,411",600,"68,714",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,2,"13,045",600,"86,098",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,3,"22,476",600,"148,339",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,4,"105,126",600,"609,731",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,5,"327,466","7,500","2,324,994","7,500",0,46,"11,425","3,335",83,0,717,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,6,"603,023","7,500","4,551,580","7,500",0,168,"26,065","10,517",304,0,"1,597",Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,7,"791,358","7,500","5,282,410","7,500",0,285,"34,279","12,171",426,0,"2,907",Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,8,"785,236","7,500","5,187,635","7,500",0,493,"33,971","10,550",299,0,"2,322",Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,9,"697,292","7,500","4,379,256","7,500",0,414,"22,110","9,655",261,0,"1,279",Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,10,"521,646","6,000","3,480,420","6,000",0,478,"8,333","3,419",99,0,668,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,11,"70,675",600,"424,050",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2022,12,"22,506",600,"135,036",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2022,"3,970,260","47,100","26,678,263","47,100",0,"1,884","136,183","49,647","1,472",0,"9,490"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,1,"15,217",600,"100,434",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,2,"15,281",600,"100,853",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,3,"30,822",600,"203,428",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,4,"102,928",600,"596,982",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,5,"340,425","7,500","2,369,803","7,500",0,33,"10,049","3,669",68,0,672,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,6,"566,535","7,500","4,257,742","7,500",0,231,"23,409","10,058",233,0,"1,701",Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,7,"767,956","7,500","5,059,220","7,500",0,338,"30,431","12,119",408,0,"2,766",Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,8,"774,296","7,500","5,042,016","7,500",0,456,"30,048","10,576",417,0,"2,721",Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,9,"643,506","7,500","4,027,568","7,500",0,194,"19,211","9,458",324,0,"1,417",Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,10,"541,067","6,000","3,555,236","6,000",0,351,"7,467","3,194",120,0,323,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,11,"66,987",600,"401,921",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2023,12,"14,870",600,"89,222",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2023,"3,879,890","47,100","25,804,425","47,100",0,"1,603","120,615","49,074","1,570",0,"9,600"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,1,"15,538",600,"102,548",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,2,"14,071",600,"92,870",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,3,"25,696",600,"169,596",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,4,"95,165",600,"551,957",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,5,"320,885","7,500","2,285,053","7,500",0,33,"10,570","4,077",68,0,790,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,6,"599,015","7,500","4,602,445","7,500",0,231,"27,362","11,365",233,0,"2,167",Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,7,"791,029","7,500","5,273,128","7,500",0,245,"34,985","11,747",159,0,"2,650",Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,8,"795,332","7,500","5,289,803","7,500",0,456,"35,620","10,748",130,0,"2,640",Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,9,"646,116","7,500","4,119,237","7,500",0,351,"21,576","10,089",449,0,"1,119",Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,10,"567,466","6,000","3,914,020","6,000",0,351,"12,626","4,924",136,0,842,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,11,"76,388",600,"458,329",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2024,12,"14,960",600,"89,762",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2024,"3,961,661","47,100","26,948,748","47,100",0,"1,667","142,739","52,950","1,175",0,"10,208"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,1,"13,183",600,"87,009",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,2,"10,352",600,"68,326",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,3,"26,000",600,"171,600",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,4,"95,200",600,"552,160",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,5,"323,243","7,500","2,340,119","7,500",0,34,"11,606","4,468",80,0,867,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,6,"631,333","7,500","4,699,110","7,500",0,200,"25,087","10,222",221,0,"2,294",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,7,"797,030","7,500","5,182,020","7,500",0,289,"29,762","11,799",213,0,"3,122",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,8,"844,268","7,500","5,420,310","7,500",0,456,"31,331","10,181",330,0,"2,993",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,9,"659,471","7,500","4,135,320","7,500",0,351,"19,484","9,915",324,0,"1,584",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,10,"599,253","6,000","4,114,736","6,000",0,351,"11,661","6,210",120,0,904,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,11,"68,005",600,"408,032",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,12,"11,980",600,"71,878",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100","27,250,620","47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,1,"20,699",0,"73,205",0,0,0,288,137,14,0,24,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,2,"34,255",0,"136,062",0,0,0,842,432,25,0,88,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,3,"103,649",0,"453,777",0,0,0,"3,853","1,401",230,0,467,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,4,"138,903",0,"573,009",0,0,0,"3,364","2,157",219,0,772,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,5,"179,804",0,"713,642",0,0,0,"3,745","2,271",236,0,"1,008",Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,6,"189,073",0,"723,265",0,0,0,"3,548","1,817",116,0,"1,021",Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,7,"195,748",0,"711,334",0,0,0,"2,684","1,588",99,0,800,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,8,"173,186",0,"648,544",0,0,0,"2,692","1,904",84,0,695,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,9,"171,711",0,"613,908",0,0,0,"1,971","1,723",67,0,355,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,10,"115,859",0,"474,225",0,0,0,"2,570","2,026",89,0,592,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,11,"49,087",0,"202,971",0,0,0,"1,282",838,19,0,183,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2015,12,"27,273",0,"96,228",0,0,0,319,271,10,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2015,"1,399,247",0,"5,420,170",0,0,0,"27,158","16,565","1,208",0,"6,005"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,1,"20,311",0,"72,727",0,0,0,274,197,21,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,2,"33,200",0,"132,404",0,0,0,850,451,34,0,32,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,3,"119,122",0,"486,543",0,0,0,"2,786","1,674",314,0,608,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,4,"151,112",0,"611,948",0,0,0,"3,172","2,157",199,0,"1,080",Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,5,"201,718",0,"771,336",0,0,0,"3,632","2,217",296,0,780,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,6,"211,706",0,"782,674",0,0,0,"3,356","1,520",123,0,"1,149",Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,7,"210,359",0,"742,619",0,0,0,"2,740","1,709",87,0,111,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,8,"188,340",0,"699,903",0,0,0,"2,946","2,273",84,0,317,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,9,"200,906",0,"750,232",0,0,0,"3,027","2,217",16,0,887,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,10,"146,250",0,"574,264",0,0,0,"2,808","2,150",0,0,688,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,11,"69,404",0,"311,656",0,0,0,"2,047","1,956",0,0,307,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2016,12,"33,290",0,"112,944",0,0,0,408,137,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2016,"1,585,718",0,"6,049,250",0,0,0,"28,046","18,658","1,174",0,"5,959"
Arches NP,ARCH,National Park,Intermountain ,UT,2017,1,"21,549",0,"75,475",0,0,0,338,113,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,2,"38,248",0,"149,247",0,0,0,886,552,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,3,"128,508",0,"385,669",0,0,0,0,0,6,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,4,"155,286",0,"466,003",0,0,0,0,0,6,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,5,"188,726",0,"566,777",0,0,0,0,0,25,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,6,"193,060",0,"579,253",0,0,0,0,0,3,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,7,"192,767",0,"578,374",0,0,0,0,0,3,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,8,"177,764",0,"533,461",0,0,0,0,0,7,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,9,"187,603",0,"563,025",0,0,0,0,0,9,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,10,"138,325",0,"415,096",0,0,0,0,0,5,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,11,"72,867",0,"218,600",0,0,0,0,0,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2017,12,"44,325",0,"141,697",0,0,0,202,161,1,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2017,"1,539,028",0,"4,672,677",0,0,0,"1,426",826,65,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2018,1,"31,810",0,"107,123",0,0,0,230,257,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,2,"40,325",0,"155,111",0,0,0,732,602,6,0,82,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,3,"134,951",0,"438,754",0,0,0,559,408,40,0,406,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,4,"167,156",0,"611,537",0,0,0,"1,631","2,219",40,0,696,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,5,"215,255",0,"757,596",0,0,0,"1,720","2,271",90,0,579,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,6,"214,443",0,"754,762",0,0,0,"2,562","1,631",32,0,418,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,7,"205,493",0,"728,454",0,0,0,"2,244","1,801",23,0,598,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,8,"183,840",0,"646,442",0,0,0,"2,060","1,431",47,0,417,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,9,"206,254",0,"683,816",0,0,0,"1,334","1,253",28,0,96,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,10,"147,996",0,"563,609",0,0,0,"2,618","2,165",33,0,168,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,11,"74,155",0,"322,920",0,0,0,"2,006","1,903",25,0,251,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2018,12,"41,879",0,"136,735",0,0,0,242,216,4,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2018,"1,663,557",0,"5,906,859",0,0,0,"17,938","16,157",368,0,"3,711"
Arches NP,ARCH,National Park,Intermountain ,UT,2019,1,"21,499",0,"66,975",0,0,0,48,55,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2019,"1,659,702",0,"5,912,819",0,0,0,"17,523","16,290",405,0,"4,688"
Arches NP,ARCH,National Park,Intermountain ,UT,2019,2,"30,239",0,"90,766",0,0,0,0,0,2,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2019,"1,659,702",0,"5,912,819",0,0,0,"17,523","16,290",405,0,"4,688"
Arches NP,ARCH,National Park,Intermountain ,UT,2019,3,"132,191",0,"432,543",0,0,0,578,451,64,0,406,Arches NP,ARCH,National Park,Intermountain ,UT,2019,"1,659,702",0,"5,912,819",0,0,0,"17,523","16,290",405,0,"4,688"
Arches NP,ARCH,National Park,Intermountain ,UT,2019,4,"168,788",0,"610,290",0,0,0,"1,612","2,130",46,0,542,Arches NP,ARCH,National Park,Intermountain ,UT,2019,"1,659,702",0,"5,912,819",0,0,0,"17,523","16,290",405,0,"4,688"
